annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,co2_ppm,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,production_t
2003,Nord-Ouest,maïs,saison_sèche,23.76,1837.37,65.68,19.09,4.89,382.45,28.34,35.18,limon-argileux,5.69,4.06,122.33,54.14,97.76,goutte-à-goutte,conventionnelle,1984.6,0.1,0.93,0.09
2001,Centre,maïs,petite_saison_sèche,25.35,1590.22,88.88,14.51,2.96,383.76,40.58,43.19,alluvial,6.74,3.49,108.97,48.85,71.97,goutte-à-goutte,améliorée,828.3,0.1,1.68,0.17
2000,Extrême-Nord,coton,grande_saison_pluies,37.5,519.15,44.49,15.85,3.87,381.0,73.14,26.39,vertisol,6.47,2.47,77.79,49.46,60.46,aspersion,traditionnelle,425.8,1.16,1.45,1.68
2003,Sud-Ouest,bananier,saison_sèche,25.91,3139.48,89.06,22.95,4.59,389.08,45.61,32.27,volcanique,6.34,2.57,196.0,69.23,385.34,gravitaire,traditionnelle,131.4,4.84,14.06,68.05
2002,Sud-Ouest,cacaotier,petite_saison_pluies,24.49,2433.81,93.21,15.01,6.22,376.12,59.24,48.47,volcanique,6.3,2.5,69.71,22.33,111.16,non_irriguée,conventionnelle,70.7,0.1,0.31,0.03
2007,Centre,palmier_à_huile,grande_saison_pluies,22.68,1519.12,74.63,18.78,5.24,395.57,56.75,36.66,hydromorphe,5.18,3.78,99.43,39.66,195.05,gravitaire,améliorée,666.8,4.42,17.13,75.71
2020,Extrême-Nord,mil,petite_saison_sèche,27.5,439.13,25.82,16.19,5.36,422.36,34.89,44.09,halomorphe,5.92,1.43,44.31,26.07,45.52,aspersion,traditionnelle,352.8,2.93,1.26,3.69
2000,Littoral,palmier_à_huile,saison_sèche,26.82,1842.96,87.76,21.03,4.23,377.19,65.17,36.98,sableux_côtier,5.45,5.43,88.63,28.95,209.59,aspersion,conventionnelle,0,0.98,12.87,12.61
2024,Sud-Ouest,cacaotier,petite_saison_sèche,28.2,3202.04,87.19,15.23,5.07,438.55,59.19,29.81,volcanique,6.72,1.82,101.02,25.53,107.49,gravitaire,intégrée,322.9,0.31,0.37,0.11
2014,Sud,café_robusta,grande_saison_pluies,20.1,2013.63,75.45,14.23,4.7,415.67,48.38,35.24,sableux_forestier,5.88,2.68,75.97,14.41,86.41,aspersion,intégrée,615.6,3.1,0.71,2.2
2018,Sud-Ouest,palmier_à_huile,petite_saison_sèche,23.9,2669.6,85.06,20.93,6.87,419.85,48.16,38.38,ferrallitique,5.78,3.61,119.67,53.61,191.41,goutte-à-goutte,biologique,41.3,5.99,20.1,120.4
2005,Extrême-Nord,arachide,petite_saison_pluies,32.36,621.33,34.16,16.1,7.18,390.34,84.78,49.21,sableux,5.63,2.21,15.55,55.02,62.87,gravitaire,intégrée,357.8,0.1,1.27,0.13
2011,Nord-Ouest,maïs,petite_saison_pluies,14.59,1691.01,88.31,23.21,3.82,414.47,55.08,15.22,ferrallitique_rouge,6.16,2.09,111.12,34.53,63.69,aspersion,biologique,2540.7,2.8,1.53,4.28
2018,Extrême-Nord,arachide,grande_saison_pluies,31.64,321.3,40.43,23.49,3.81,419.81,37.17,54.45,vertisol,5.02,2.41,10.39,33.31,63.77,non_irriguée,biologique,396.6,5.7,1.36,7.75
2019,Adamaoua,patate_douce,petite_saison_pluies,23.32,1597.45,69.4,20.96,5.54,422.72,56.17,7.55,brun_eutrophe,5.84,4.82,54.39,21.32,146.17,aspersion,améliorée,947.1,1.56,6.44,10.05
2009,Nord-Ouest,riz,grande_saison_pluies,25.2,1936.16,54.74,22.41,3.84,410.05,51.96,55.8,ferrallitique_rouge,5.65,1.42,65.57,47.17,99.91,goutte-à-goutte,intégrée,2740.4,5.16,1.02,5.26
2024,Nord,mil,petite_saison_sèche,31.41,698.69,33.19,14.37,4.69,429.59,61.99,33.7,brun_subaride,5.63,2.54,31.38,14.6,52.61,pluviale,améliorée,312.4,1.49,0.92,1.37
2020,Sud,café_robusta,grande_saison_pluies,22.85,1887.11,90.37,19.36,4.62,432.69,57.5,67.17,ferrallitique,6.08,4.59,80.02,18.96,125.64,aspersion,conventionnelle,674.1,2.86,0.72,2.06
2009,Ouest,haricot,grande_saison_pluies,19.99,1610.13,65.67,19.85,4.47,399.38,34.08,5.37,andosolique,5.85,1.14,24.82,51.88,65.45,pluviale,biologique,1619.0,3.22,0.97,3.12
2023,Est,cacaotier,grande_saison_pluies,20.99,1669.49,80.79,12.51,1.96,434.3,56.95,52.69,ferrallitique,6.39,1.27,73.32,32.07,176.8,goutte-à-goutte,conventionnelle,536.6,2.98,0.36,1.07
2017,Est,cacaotier,grande_saison_pluies,30.17,1424.22,78.92,17.12,4.11,416.32,34.64,29.61,alluvial,6.22,1.16,82.2,20.49,96.81,pluviale,intégrée,662.5,6.05,0.44,2.66
2005,Sud-Ouest,poivre,grande_saison_pluies,26.4,3365.8,93.41,21.18,4.42,387.72,21.68,35.7,ferrallitique,5.8,2.9,77.35,20.25,70.05,aspersion,biologique,52.2,4.62,1.56,7.21
2005,Nord-Ouest,café_arabica,grande_saison_pluies,17.08,1845.13,79.67,20.14,5.17,395.65,57.33,66.54,ferrallitique_rouge,5.47,0.96,54.94,30.1,94.93,goutte-à-goutte,traditionnelle,1879.7,2.12,0.84,1.78
2009,Sud-Ouest,cacaotier,grande_saison_pluies,26.85,2459.98,89.87,25.2,5.32,404.13,39.25,22.74,ferrallitique,5.87,2.6,79.04,39.16,131.03,pluviale,intégrée,0,3.42,0.31,1.06
2018,Extrême-Nord,arachide,saison_sèche,35.98,492.33,26.79,11.55,3.72,415.45,83.24,35.33,sableux,5.75,2.68,18.7,43.53,60.58,pluviale,biologique,345.5,0.75,1.34,1.01
2012,Est,cacaotier,petite_saison_sèche,26.3,1578.29,83.53,16.59,3.7,408.96,55.13,60.66,hydromorphe,6.12,3.51,77.05,58.06,100.75,non_irriguée,intégrée,534.0,2.43,0.2,0.49
2013,Est,cacaotier,saison_sèche,34.72,1481.6,82.82,25.05,5.3,409.81,54.89,34.49,alluvial,5.86,4.26,62.74,47.02,130.89,aspersion,conventionnelle,434.0,0.1,0.46,0.05
2021,Est,cacaotier,grande_saison_pluies,24.34,1450.1,86.26,19.76,6.17,425.6,47.76,33.03,hydromorphe,6.45,2.63,66.83,35.37,141.57,aspersion,biologique,660.2,3.22,0.58,1.87
2001,Sud,bananier,saison_sèche,24.3,1818.34,89.62,19.98,2.95,390.18,100,43.43,sableux_forestier,6.9,4.57,173.48,51.42,271.38,goutte-à-goutte,améliorée,518.4,2.39,12.59,30.09
2002,Ouest,oignon,grande_saison_pluies,15.63,1778.4,72.14,21.89,3.7,382.69,57.68,55.9,limoneux,6.65,2.63,65.13,54.59,98.33,gravitaire,traditionnelle,1833.2,4.97,1.52,7.55
2022,Nord,coton,petite_saison_pluies,23.85,1009.83,73.16,14.5,5.17,428.34,23.13,53.51,sableux,5.72,1.71,54.52,23.34,62.42,gravitaire,améliorée,470.1,3.29,0.79,2.6
2022,Nord-Ouest,café_arabica,petite_saison_pluies,15.12,1623.58,71.66,21.87,2.65,428.75,33.6,18.96,andosolique,6.71,2.8,66.31,10.86,76.73,gravitaire,améliorée,1835.5,1.15,0.77,0.89
2005,Extrême-Nord,mil,saison_sèche,33.47,738.4,32.26,12.13,7.29,389.76,36.15,42.72,halomorphe,6.19,3.45,32.51,14.12,35.71,goutte-à-goutte,biologique,451.5,4.39,1.4,6.15
2002,Extrême-Nord,arachide,petite_saison_pluies,31.99,369.04,20,14.8,5.17,378.95,98.08,22.57,sableux,5.26,1.77,10.81,35.06,61.61,gravitaire,intégrée,320.6,2.1,0.91,1.91
2003,Adamaoua,riz,grande_saison_pluies,24.71,1384.42,55.88,17.38,3.83,383.49,61.7,17.58,brun_eutrophe,5.67,2.69,63.7,38.37,96.89,pluviale,améliorée,1356.4,0.1,1.8,0.18
2014,Nord-Ouest,pomme_de_terre,petite_saison_sèche,15.0,1524.91,58.48,21.64,3.59,414.83,48.44,43.75,limon-argileux,5.74,3.61,134.47,59.08,185.77,goutte-à-goutte,conventionnelle,1654.5,2.51,4.45,11.17
2007,Centre,ananas,saison_sèche,23.06,1436.02,58.73,19.27,3.06,401.86,46.48,32.46,ferrallitique,5.51,2.26,101.16,15.45,202.48,aspersion,intégrée,523.2,6.78,20.85,141.36
2000,Sud-Ouest,palmier_à_huile,saison_sèche,26.04,3249.33,90.66,18.71,4.13,375.09,67.57,10.72,volcanique,5.22,1.28,78.52,45.23,152.76,goutte-à-goutte,biologique,299.7,0.1,7.23,0.72
2007,Sud-Ouest,cacaotier,grande_saison_pluies,25.51,2310.31,82.25,22.6,5.04,384.3,19.32,32.61,alluvial,6.21,2.06,62.86,25.43,156.03,pluviale,intégrée,201.3,1.59,0.79,1.26
2006,Sud-Ouest,bananier,petite_saison_sèche,25.18,3238.1,84.64,15.24,5.02,397.96,55.23,58.33,alluvial,5.79,2.17,164.76,68.57,275.75,goutte-à-goutte,intégrée,300.6,3.23,13.13,42.41
2010,Sud,café_robusta,grande_saison_pluies,24.09,1356.99,83.68,17.53,4.37,398.2,74.32,28.96,sableux_forestier,5.99,2.39,90.83,33.56,135.64,gravitaire,intégrée,523.6,3.91,0.82,3.21
2015,Est,palmier_à_huile,grande_saison_pluies,24.26,1397.85,82.71,21.85,4.15,413.48,16.49,32.57,hydromorphe,5.8,2.89,104.03,50.47,198.4,goutte-à-goutte,améliorée,548.5,3.43,13.18,45.21
2007,Centre,tomate,saison_sèche,24.01,1509.14,79.34,21.4,3.49,390.22,36.46,42.31,alluvial,5.77,0.3,131.86,33.39,214.56,non_irriguée,conventionnelle,358.5,0.1,9.96,1.0
2012,Centre,tomate,saison_sèche,25.89,1736.62,63.48,24.65,3.56,399.66,49.26,45.98,ferrallitique,5.72,3.35,105.91,63.89,136.0,gravitaire,intégrée,656.0,1.83,3.56,6.51
2016,Adamaoua,haricot,petite_saison_pluies,22.14,1452.54,58.79,25.83,3.85,415.01,50.63,64.8,ferrallitique_lessivé,6.17,2.18,20.79,36.37,58.63,aspersion,améliorée,1084.0,0.1,0.82,0.08
2023,Centre,tomate,petite_saison_pluies,22.92,1775.54,90.27,18.82,5.02,431.86,51.48,28.05,ferrallitique,6.03,0.87,108.37,72.48,182.06,goutte-à-goutte,intégrée,527.1,2.74,5.57,15.26
2009,Adamaoua,haricot,petite_saison_sèche,22.03,1411.82,67.1,13.05,3.33,391.81,47.17,28.72,limoneux,7.18,2.6,27.83,36.68,72.27,non_irriguée,intégrée,1485.8,6.4,0.79,5.06
2014,Adamaoua,patate_douce,saison_sèche,25.71,1139.88,83.75,18.96,4.8,412.8,65.29,43.63,brun_eutrophe,5.46,2.15,23.99,35.46,114.61,non_irriguée,améliorée,778.0,1.12,5.12,5.73
2018,Ouest,café_arabica,petite_saison_sèche,21.2,1577.55,71.21,17.29,4.8,421.42,72.19,44.05,limoneux,5.71,3.86,87.75,9.85,86.64,non_irriguée,améliorée,1702.1,2.31,0.71,1.64
2018,Extrême-Nord,mil,petite_saison_sèche,29.84,602.57,31.02,9.75,4.49,414.15,54.6,28.3,sableux,6.25,2.35,36.69,12.71,23.85,pluviale,intégrée,229.4,4.59,0.96,4.41
2014,Sud-Ouest,bananier,petite_saison_sèche,26.16,2838.6,85.66,16.96,4.36,416.69,76.67,72.16,ferrallitique,5.38,4.54,234.09,57.57,265.92,pluviale,conventionnelle,283.9,2.04,14.58,29.74
2003,Nord,tomate,grande_saison_pluies,33.38,1199.71,46.39,15.31,5.21,385.81,91.77,23.0,vertisol,6.73,2.07,132.09,75.27,207.88,non_irriguée,conventionnelle,476.3,1.51,3.27,4.94
2024,Nord,coton,grande_saison_pluies,39.05,652.25,41.99,17.17,6.75,426.72,44.8,30.09,brun_subaride,6.3,2.19,96.06,44.79,45.32,aspersion,biologique,357.4,6.02,0.61,3.67
2023,Ouest,haricot,grande_saison_pluies,21.39,2028.35,75.03,17.22,5.1,429.37,73.98,52.19,ferrallitique_rouge,6.15,3.39,37.07,26.64,77.86,pluviale,conventionnelle,1609.1,1.36,0.74,1.01
2005,Centre,ananas,saison_sèche,24.54,1313.8,80.21,19.51,5.0,390.86,49.51,52.53,alluvial,5.98,3.18,73.78,33.23,232.01,goutte-à-goutte,améliorée,645.0,5.84,19.42,113.41
2004,Nord,arachide,petite_saison_pluies,32.59,742.35,44.89,16.51,6.97,389.45,63.89,30.9,brun_subaride,6.06,1.89,7.86,31.86,61.45,non_irriguée,intégrée,513.0,0.95,1.76,1.67
2023,Adamaoua,haricot,saison_sèche,19.94,1484.05,71.24,19.91,3.42,435.26,27.72,58.83,ferrallitique_lessivé,6.01,2.7,21.9,44.22,74.8,gravitaire,biologique,1020.3,3.77,0.87,3.28
2002,Extrême-Nord,sorgho,petite_saison_pluies,34.61,809.72,35.77,20.71,5.5,387.03,49.91,24.01,halomorphe,6.08,4.9,41.76,32.33,34.92,non_irriguée,améliorée,305.0,5.28,1.8,9.5
2006,Centre,tomate,saison_sèche,21.08,1305.51,76.79,15.85,5.0,396.25,97.89,35.73,ferrallitique,5.66,3.16,137.18,40.91,219.65,non_irriguée,traditionnelle,702.9,2.74,11.76,32.22
2003,Est,cacaotier,grande_saison_pluies,22.46,1605.04,88.18,19.22,4.78,390.48,48.44,52.61,hydromorphe,5.92,1.9,112.83,20.63,139.95,gravitaire,conventionnelle,457.6,3.68,0.57,2.1
2004,Centre,tomate,petite_saison_pluies,21.98,1841.48,86.84,23.65,2.58,389.03,50.81,28.03,ferrallitique,5.96,3.1,95.78,71.48,210.52,gravitaire,traditionnelle,914.1,3.53,1.3,4.59
2014,Littoral,cacaotier,petite_saison_pluies,26.84,2465.19,90.08,20.38,2.83,416.3,64.75,49.51,sableux_côtier,5.5,3.66,105.29,58.53,92.92,gravitaire,biologique,62.1,4.04,0.72,2.91
2009,Est,manioc,petite_saison_sèche,20.27,1435.81,84.22,17.45,4.17,405.36,93.64,26.02,hydromorphe,6.27,0.31,72.58,18.1,108.55,gravitaire,traditionnelle,709.9,3.48,6.04,21.02
2002,Nord,arachide,saison_sèche,40.02,688.1,34.41,20.3,5.01,388.71,84.36,55.76,brun_subaride,5.81,6.04,17.21,50.93,84.63,non_irriguée,conventionnelle,312.9,0.49,0.51,0.25
2024,Sud-Ouest,palmier_à_huile,grande_saison_pluies,23.45,2277.3,92.2,21.65,4.19,440.42,86.25,46.94,alluvial,4.89,2.78,79.87,40.97,190.9,gravitaire,traditionnelle,0,3.87,10.26,39.71
2004,Extrême-Nord,arachide,saison_sèche,40.57,591.46,41.41,18.69,4.83,383.12,89.54,36.74,halomorphe,5.5,2.41,12.0,29.82,66.87,aspersion,intégrée,337.0,2.66,0.98,2.61
2023,Extrême-Nord,mil,saison_sèche,37.28,789.24,27.56,17.24,5.11,426.95,43.38,54.24,sableux,5.47,2.87,25.24,17.38,37.62,pluviale,biologique,420.9,3.14,0.33,1.04
2002,Littoral,cacaotier,petite_saison_pluies,28.17,2235.89,92.01,14.83,6.84,386.67,84.21,56.24,alluvial,6.4,1.76,62.57,32.14,104.21,non_irriguée,améliorée,52.5,4.52,0.75,3.39
2018,Sud,bananier,petite_saison_sèche,24.14,1808.79,84.85,11.81,5.0,418.33,60.82,31.48,hydromorphe,5.31,1.58,173.14,77.16,311.01,goutte-à-goutte,biologique,594.5,1.5,16.59,24.88
2022,Adamaoua,soja,saison_sèche,21.97,1587.15,61.07,13.8,3.43,425.57,71.66,14.43,brun_eutrophe,5.9,3.16,6.8,44.51,91.24,non_irriguée,traditionnelle,1019.9,2.88,0.93,2.68
2010,Sud,palmier_à_huile,saison_sèche,24.92,1840.76,84.72,21.5,4.38,407.37,36.02,32.62,ferrallitique,5.54,2.9,91.0,38.91,187.29,pluviale,biologique,597.9,6.27,8.23,51.6
2021,Adamaoua,riz,petite_saison_pluies,17.18,1484.67,54.9,21.31,3.44,426.27,57.96,42.92,ferrallitique_lessivé,5.66,3.04,115.22,49.44,123.91,aspersion,biologique,1004.4,0.87,1.64,1.43
2018,Nord-Ouest,haricot,grande_saison_pluies,22.49,1408.46,62.8,24.73,2.22,418.34,64.28,37.83,ferrallitique_rouge,5.85,1.1,10.7,38.65,74.12,pluviale,intégrée,1450.5,3.93,0.91,3.58
2011,Centre,tomate,petite_saison_sèche,24.86,1610.51,69.89,16.69,5.18,405.38,43.58,19.45,hydromorphe,6.16,2.94,114.33,51.18,152.32,gravitaire,améliorée,467.5,3.62,3.54,12.81
2007,Adamaoua,patate_douce,saison_sèche,21.23,1342.68,70.63,17.61,4.65,395.31,29.09,33.83,brun_eutrophe,6.1,1.7,66.85,25.5,97.57,gravitaire,traditionnelle,1395.3,4.05,7.03,28.47
2002,Nord,oignon,grande_saison_pluies,34.52,943.04,42.06,21.86,5.41,386.07,60.63,23.88,vertisol,5.51,0.93,84.82,66.22,158.36,non_irriguée,intégrée,417.0,2.87,1.03,2.96
2021,Nord-Ouest,riz,petite_saison_pluies,15.15,1632.19,81.87,12.16,2.18,425.28,62.53,33.05,ferrallitique_rouge,5.74,2.55,57.27,39.56,105.96,aspersion,traditionnelle,1404.1,1.8,0.88,1.58
2007,Adamaoua,patate_douce,grande_saison_pluies,27.15,1262.26,67.33,10.6,5.88,401.63,43.11,47.7,brun_eutrophe,6.17,3.29,66.11,42.96,137.2,goutte-à-goutte,améliorée,918.2,6.67,8.77,58.5
2014,Extrême-Nord,niébé,petite_saison_pluies,38.6,667.82,22.91,14.18,4.75,418.46,67.17,39.54,sableux,6.53,5.23,10.83,34.44,35.72,aspersion,traditionnelle,293.4,0.1,0.46,0.05
2000,Adamaoua,soja,grande_saison_pluies,28.75,1657.34,64.74,21.93,5.24,378.6,59.73,19.92,limoneux,6.12,3.15,6.86,49.01,138.58,non_irriguée,traditionnelle,1251.5,4.63,0.73,3.38
2002,Sud-Ouest,thé,saison_sèche,24.01,2783.57,92.2,12.75,4.62,389.51,76.92,32.18,volcanique,4.44,2.11,132.09,26.15,79.09,pluviale,conventionnelle,179.5,2.95,1.96,5.78
2009,Sud-Ouest,cacaotier,petite_saison_pluies,24.52,3134.86,87.6,17.27,6.23,410.33,69.17,48.14,ferrallitique,6.52,4.33,31.81,12.28,169.8,gravitaire,intégrée,246.3,1.28,0.35,0.45
2024,Nord-Ouest,maïs,grande_saison_pluies,18.17,2266.2,71.12,21.45,5.7,440.03,44.7,23.35,ferrallitique_rouge,6.71,3.86,109.72,79.81,84.41,non_irriguée,traditionnelle,1235.6,0.1,0.85,0.09
2001,Sud,ananas,petite_saison_pluies,28.43,1622.64,95.72,12.51,5.31,371.95,49.73,36.75,ferrallitique,5.48,4.02,72.49,26.54,252.58,pluviale,améliorée,579.7,1.22,7.49,9.14
2008,Sud-Ouest,poivre,petite_saison_pluies,26.39,2691.68,98.02,17.14,3.06,397.45,58.49,19.81,ferrallitique,5.3,3.23,65.08,30.96,112.25,non_irriguée,améliorée,637.0,4.27,1.33,5.68
2011,Nord,tomate,saison_sèche,33.92,983.19,55.76,10.79,5.61,400.44,20.02,23.95,sableux,5.51,4.92,120.76,25.77,257.56,non_irriguée,traditionnelle,450.9,2.12,12.37,26.22
2007,Nord,tomate,saison_sèche,31.98,1062.34,39.24,18.8,3.39,398.78,34.78,20.68,vertisol,5.94,1.7,119.43,66.75,179.34,non_irriguée,traditionnelle,366.4,3.16,9.23,29.17
2024,Extrême-Nord,coton,petite_saison_pluies,32.33,237.22,29.43,22.24,4.92,437.73,77.38,45.76,sableux,5.89,3.93,72.57,26.32,51.76,non_irriguée,améliorée,333.6,0.13,0.79,0.1
2013,Nord,sorgho,petite_saison_sèche,34.04,1079.62,46.11,22.19,3.05,399.11,77.32,20.15,vertisol,5.22,2.07,67.38,32.47,59.48,aspersion,conventionnelle,489.4,0.1,0.99,0.1
2006,Adamaoua,riz,petite_saison_sèche,20.78,1772.53,49.31,13.5,4.62,391.99,55.3,57.67,ferrallitique_lessivé,6.2,3.01,107.58,42.57,79.79,aspersion,biologique,1076.8,0.1,1.7,0.17
2018,Extrême-Nord,arachide,saison_sèche,38.2,450.72,47.59,20.47,5.35,421.04,67.88,55.74,halomorphe,5.76,3.77,14.76,43.34,61.42,gravitaire,améliorée,292.3,2.89,0.53,1.53
2003,Sud,ananas,grande_saison_pluies,21.37,1766.24,89.07,25.14,4.27,392.15,37.93,56.27,hydromorphe,5.31,4.35,48.61,31.8,120.49,non_irriguée,traditionnelle,642.6,0.55,21.37,11.75
2012,Sud,palmier_à_huile,petite_saison_sèche,24.27,1788.48,83.48,17.16,4.29,405.62,57.69,40.42,ferrallitique,5.55,2.87,97.93,35.5,145.89,gravitaire,traditionnelle,715.0,4.98,15.02,74.8
2006,Est,riz,saison_sèche,25.6,1747.54,87.92,16.97,3.51,385.46,43.45,25.65,hydromorphe,6.01,0.37,96.88,67.25,92.69,pluviale,intégrée,826.2,1.22,2.53,3.09
2000,Est,bananier,petite_saison_sèche,23.84,1307.94,77.89,23.22,2.66,378.95,70.52,50.01,ferrallitique,7.35,0.3,183.97,77.41,318.97,aspersion,intégrée,605.5,3.39,11.22,38.04
2020,Extrême-Nord,sorgho,saison_sèche,28.03,494.79,41.72,16.47,4.33,427.67,26.93,37.62,halomorphe,6.46,2.97,58.18,25.35,65.66,goutte-à-goutte,biologique,417.8,1.54,0.93,1.43
2020,Centre,tomate,petite_saison_sèche,28.17,1755.61,88.7,23.44,4.65,433.18,48.5,55.11,ferrallitique,5.96,3.4,72.3,52.7,173.51,pluviale,biologique,653.6,5.71,2.47,14.1
2020,Littoral,palmier_à_huile,petite_saison_sèche,29.74,2384.4,76.38,18.28,5.16,425.32,68.83,26.29,sableux_côtier,6.87,5.43,94.06,55.14,197.39,aspersion,traditionnelle,27.3,1.88,22.36,42.04
2018,Extrême-Nord,oignon,grande_saison_pluies,29.18,642.15,32.02,12.92,5.41,419.86,77.74,50.56,vertisol,6.37,4.13,79.7,64.69,113.0,pluviale,intégrée,180.2,2.1,6.1,12.81
2021,Littoral,bananier,petite_saison_sèche,25.49,2845.42,94.08,16.54,4.57,428.77,55.64,37.01,alluvial,6.6,3.11,206.03,62.35,360.12,pluviale,conventionnelle,42.5,3.17,4.02,12.74
2001,Sud-Ouest,bananier,petite_saison_sèche,23.86,3206.21,86.23,14.07,4.13,382.11,89.39,38.1,ferrallitique,5.72,3.08,227.95,61.37,293.27,aspersion,intégrée,375.6,1.19,17.32,20.61
2017,Extrême-Nord,niébé,petite_saison_pluies,36.27,542.47,56.46,9.76,7.46,414.97,76.95,66.67,vertisol,5.78,3.04,6.69,33.08,36.2,aspersion,traditionnelle,284.0,0.1,0.5,0.05
2003,Est,cacaotier,grande_saison_pluies,26.63,1257.96,86.5,13.73,4.3,388.72,59.4,38.66,ferrallitique,5.94,3.2,107.73,16.96,70.4,gravitaire,traditionnelle,662.1,3.52,0.4,1.41
2011,Extrême-Nord,oignon,grande_saison_pluies,39.83,815.82,44.53,20.06,6.97,408.15,36.16,48.42,sableux,6.5,2.35,101.65,68.01,78.19,goutte-à-goutte,biologique,205.3,0.86,2.83,2.43
2022,Est,palmier_à_huile,grande_saison_pluies,25.7,1408.13,81.5,21.52,4.95,433.04,69.78,35.43,alluvial,5.81,3.56,137.42,51.62,150.85,pluviale,intégrée,781.0,1.07,9.7,10.38
2021,Littoral,bananier,saison_sèche,25.33,2787.78,85.36,12.16,2.39,425.52,69.3,36.98,alluvial,6.47,2.18,171.91,51.68,305.29,non_irriguée,intégrée,0,5.1,10.16,51.82
2007,Adamaoua,maïs,grande_saison_pluies,19.52,1184.25,68.33,8,3.12,398.69,82.33,39.37,brun_eutrophe,6.06,2.27,77.17,40.18,94.01,goutte-à-goutte,traditionnelle,1342.4,2.84,2.01,5.71
2010,Centre,maïs,petite_saison_pluies,20.21,1447.97,73.79,16.24,4.02,407.08,80.06,18.81,alluvial,6.38,1.93,94.76,57.52,79.42,aspersion,améliorée,415.5,0.1,1.44,0.14
2022,Adamaoua,pomme_de_terre,saison_sèche,22.28,943.75,53.46,19.52,5.18,429.15,38.01,25.44,ferrallitique_lessivé,5.77,3.41,194.39,101.33,210.62,gravitaire,améliorée,1393.9,1.9,12.6,23.94
2018,Nord,tomate,petite_saison_pluies,32.61,362.43,46.31,23.95,5.56,420.11,27.94,52.05,vertisol,6.17,4.37,143.51,59.33,180.86,pluviale,intégrée,209.6,1.6,1.93,3.09
2004,Nord-Ouest,maïs,petite_saison_sèche,16.61,1908.2,78.12,12.3,2.14,389.97,75.78,27.98,ferrallitique_rouge,5.87,1.17,98.99,44.55,69.13,goutte-à-goutte,traditionnelle,1389.6,0.1,1.17,0.12
2003,Extrême-Nord,sorgho,petite_saison_sèche,31.82,484.54,39.67,18.06,6.27,391.53,39.48,48.93,sableux,6.23,2.81,70.0,21.66,56.36,gravitaire,traditionnelle,193.8,5.96,1.29,7.69
2003,Est,bananier,grande_saison_pluies,22.72,1440.24,88.11,15.65,3.23,392.93,55.2,59.06,hydromorphe,5.74,3.05,259.27,66.61,352.48,non_irriguée,traditionnelle,604.4,0.76,8.16,6.2
2003,Sud,ananas,petite_saison_sèche,22.47,1607.26,75.87,25.52,3.32,396.77,29.47,30.19,hydromorphe,5.15,2.07,73.61,32.68,215.96,gravitaire,améliorée,568.0,4.06,13.84,56.19
2008,Littoral,cacaotier,saison_sèche,25.64,2433.09,80.01,12.77,5.21,400.63,36.33,54.3,sableux_côtier,6.77,1.78,89.06,25.96,108.92,goutte-à-goutte,intégrée,0,2.94,0.43,1.26
2024,Extrême-Nord,mil,saison_sèche,36.14,536.34,26.28,13.94,4.79,429.62,71.1,34.56,sableux,5.86,2.26,48.76,28.82,42.95,gravitaire,conventionnelle,444.7,2.29,1.25,2.86
2017,Sud,ananas,grande_saison_pluies,26.37,1473.38,87.8,15.22,3.86,406.76,65.35,25.13,ferrallitique,5.27,3.28,66.16,20.94,176.95,gravitaire,intégrée,707.1,3.38,31.4,106.13
2022,Ouest,café_arabica,grande_saison_pluies,25.38,1905.11,71.21,13.74,4.9,427.47,27.68,31.46,andosolique,5.9,4.13,81.42,41.59,62.27,pluviale,conventionnelle,1597.3,1.45,0.62,0.9
2000,Nord-Ouest,haricot,petite_saison_sèche,17.1,1470.57,65.13,21.72,2.19,382.06,39.68,30.01,ferrallitique_rouge,6.34,2.7,14.24,17.18,86.59,aspersion,intégrée,1932.4,3.61,0.4,1.44
2012,Extrême-Nord,niébé,grande_saison_pluies,32.67,236.12,28.05,18.05,4.73,408.6,40.44,41.7,halomorphe,5.78,4.1,18.68,47.79,51.1,non_irriguée,intégrée,306.9,4.27,0.44,1.88
2008,Sud-Ouest,ananas,petite_saison_sèche,27.36,3315.07,97.11,20.63,6.87,389.15,47.99,54.91,alluvial,5.62,4.03,75.14,38.52,200.99,non_irriguée,biologique,0,5.06,13.46,68.11
2024,Est,manioc,grande_saison_pluies,26.72,2144.75,86.69,19.44,5.68,434.32,55.13,60.2,hydromorphe,5.26,3.92,60.95,27.72,67.21,non_irriguée,biologique,562.8,2.22,6.18,13.72
2020,Littoral,bananier,petite_saison_sèche,27.58,2405.85,77.07,11.94,4.12,424.37,64.14,14.01,alluvial,4.41,5.06,122.87,57.57,238.94,goutte-à-goutte,traditionnelle,17.6,0.35,18.67,6.53
2016,Extrême-Nord,arachide,petite_saison_pluies,37.22,607.3,23.72,18.78,5.98,412.42,48.68,10.5,sableux,6.25,3.44,11.78,55.83,59.2,gravitaire,intégrée,321.7,0.1,0.98,0.1
