annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,NK_ratio,NP_ratio,NPK_total,indice_aridite,bilan_hydrique,temp_x_humidite,region_encoded,culture_encoded,saison_encoded,type_sol_encoded,irrigation_encoded,pratique_agricole_encoded
2005,Est,palmier_à_huile,grande_saison_pluies,25.33,1138.27,69.89,15.39,3.62,40.9,42.87,alluvial,5.37,1.95,109.14,36.45,193.13,goutte-à-goutte,conventionnelle,837.5,3.54,13.97,0.5622005872353578,2.914285714285714,338.72,1.1597777524204096,-183.02999999999997,17.703136999999998,2,15,0,0,1,2
2003,Est,maïs,petite_saison_sèche,28.33,1293.02,86.0,14.11,4.18,79.07,23.62,ferrallitique,6.24,4.12,109.52,36.43,98.97,gravitaire,biologique,516.1,0.1,1.85,1.0955286585975792,2.9259951910232433,244.92,1.1790389638490903,-232.67999999999984,24.363799999999998,2,11,2,4,2,1
2007,Nord,tomate,petite_saison_pluies,36.04,1110.55,20.46,25.18,3.24,40.56,65.18,vertisol,6.36,2.7,158.52,56.33,162.03,goutte-à-goutte,conventionnelle,294.0,0.26,5.14,0.9723363798073975,2.765044479330194,376.88,1.0639197516980794,-72.05000000000018,7.373784000000001,5,23,1,14,1,2
2003,Nord,mil,grande_saison_pluies,32.04,917.79,25.93,13.6,4.67,81.04,26.0,vertisol,6.09,2.82,56.7,11.33,33.26,pluviale,conventionnelle,510.5,0.1,0.75,1.6549912434325746,4.598540145985401,101.28999999999999,1.8552117458831725,-786.76,8.307972,5,12,0,14,4,2
2008,Centre,tomate,grande_saison_pluies,27.31,1591.66,82.05,19.51,4.48,87.4,41.64,ferrallitique,6.14,2.61,138.94,78.31,228.63,pluviale,biologique,879.2,3.09,3.51,0.6050603144188477,1.7518597906947422,445.88,1.0267100322730527,-43.539999999999964,22.407854999999998,1,23,0,4,4,1
2021,Centre,palmier_à_huile,petite_saison_pluies,21.67,1268.37,83.32,21.21,1.49,61.91,55.29,hydromorphe,5.37,4.54,92.19,48.61,204.85,gravitaire,améliorée,833.7,2.4,8.75,0.4478503764877338,1.8582946986494657,345.65,0.42844088012163517,724.5199999999999,18.055444,1,15,1,8,2,0
2021,Adamaoua,maïs,petite_saison_sèche,24.23,1162.31,78.93,22.38,4.35,47.47,44.92,limoneux,5.85,5.21,102.09,47.2,81.72,gravitaire,traditionnelle,850.2,2.93,2.6,1.2341634429400388,2.1180497925311204,231.01000000000002,1.3648554555535497,-425.4399999999998,19.124739,0,11,2,10,2,4
2016,Sud,café_robusta,grande_saison_pluies,24.06,2026.08,82.86,21.35,5.17,53.42,32.29,hydromorphe,5.55,2.23,57.17,31.57,123.72,goutte-à-goutte,améliorée,736.0,2.76,0.65,0.45838678640153946,1.7552962849247775,212.46,0.9309203386151509,139.02999999999997,19.936116,8,6,0,8,1,0
2021,Littoral,maïs,petite_saison_pluies,23.07,3185.03,74.58,21.89,5.07,62.5,41.94,ferrallitique,5.89,2.78,97.29,52.03,54.12,gravitaire,traditionnelle,194.4,1.06,0.73,1.765058055152395,1.8346219121252123,203.44,0.5808325721980019,1334.48,17.205606,4,11,1,4,2,4
2015,Est,manioc,petite_saison_pluies,23.71,1537.81,78.65,21.58,4.66,42.1,53.25,alluvial,5.06,1.01,27.58,57.32,85.08,pluviale,intégrée,785.6,1.35,8.36,0.3203996282527881,0.4729080932784636,169.98000000000002,1.1053346417036543,-163.09000000000015,18.647915,2,10,1,0,4,3
2016,Est,manioc,petite_saison_pluies,27.19,1422.56,82.45,15.12,4.56,39.53,67.75,hydromorphe,5.85,2.2,80.75,34.11,81.19,aspersion,conventionnelle,754.1,1.44,9.52,0.9824796203917752,2.2999145542580464,196.05,1.169181488662227,-241.83999999999992,22.418155000000002,2,10,1,8,0,2
2013,Ouest,maïs,petite_saison_pluies,23.11,1443.82,73.52,18.59,4.74,23.13,71.95,ferrallitique_rouge,5.86,2.98,99.65,60.39,78.87,gravitaire,biologique,1332.6,0.59,1.48,1.2476524352072118,1.6232285388499756,238.91000000000003,1.1974502014091721,-286.2800000000002,16.990472,7,11,1,6,2,1
2007,Nord-Ouest,riz,grande_saison_pluies,19.1,1683.61,87.68,22.47,4.26,53.34,45.59,limon-argileux,6.43,4.63,122.38,38.28,102.72,aspersion,biologique,2158.8,4.41,1.98,1.1799074431160816,3.115580448065173,263.38,0.9230029502377405,128.71000000000004,16.746880000000004,6,19,0,9,0,1
2006,Adamaoua,haricot,petite_saison_sèche,18.98,1688.27,53.34,17.68,3.99,53.49,28.05,ferrallitique_lessivé,6.77,5.57,25.03,54.27,56.46,goutte-à-goutte,intégrée,1238.5,3.3,0.92,0.4356073790462931,0.45286774018454856,135.76000000000002,0.8621179562769719,231.91999999999985,10.123932000000002,0,8,2,5,1,3
2016,Sud-Ouest,thé,grande_saison_pluies,25.09,2861.99,92.01,22.85,2.98,41.74,51.28,alluvial,4.69,1.53,116.94,33.53,86.33,aspersion,traditionnelle,0.0,3.04,0.86,1.339058742700103,3.3866203301476974,236.8,0.3799174988386268,1774.2899999999997,23.085309000000002,9,22,0,0,0,4
2002,Est,maïs,grande_saison_pluies,28.14,1505.59,78.84,22.89,5.66,55.62,12.05,hydromorphe,6.34,1.87,70.89,39.11,70.46,non_irriguée,intégrée,624.5,4.14,1.6,0.9920235096557516,1.7673896783844427,180.45999999999998,1.3712423419775785,-560.3100000000002,22.185576,2,11,0,8,3,3
2010,Nord,mil,petite_saison_sèche,38.11,1265.93,39.01,12.53,7.29,48.67,30.55,sableux,6.13,3.16,59.49,20.64,35.97,gravitaire,traditionnelle,560.8,4.1,0.24,1.6091425480119017,2.749075785582255,116.1,2.100234424948497,-1394.9199999999998,14.866710999999999,5,12,2,11,2,4
2010,Sud,cacao,petite_saison_pluies,25.16,2039.0,93.16,17.05,2.32,65.59,43.59,sableux_forestier,6.32,3.08,59.15,46.39,122.16,goutte-à-goutte,améliorée,609.4,1.17,0.7,0.48026956804157195,1.2481536189069424,227.7,0.4150980392156863,1192.2,23.439056,8,3,1,13,1,0
2009,Littoral,bananier,petite_saison_sèche,27.07,2504.39,84.99,23.6,4.46,42.26,43.41,alluvial,6.82,4.58,218.5,63.66,354.47,pluviale,biologique,134.6,1.64,17.92,0.6146791571721945,3.379214351995051,636.63,0.6497591193387058,876.4899999999998,23.006793,4,2,2,0,4,1
2009,Sud,manioc,petite_saison_pluies,24.35,1938.23,69.86,21.76,4.72,76.59,32.77,ferrallitique,5.11,3.14,62.16,20.98,128.31,goutte-à-goutte,biologique,385.7,0.43,7.18,0.4807052818807516,2.828025477707006,211.45,0.8883938470423828,215.43000000000006,17.010910000000003,8,10,1,4,1,1
2020,Extrême-Nord,arachide,petite_saison_sèche,41.89,417.52,20.0,14.89,5.2,48.36,33.78,vertisol,5.48,1.81,10.85,36.71,66.87,pluviale,intégrée,277.7,0.1,0.38,0.15986444673640782,0.2877220896313975,114.43,4.535028194590462,-1480.48,8.378,3,1,2,14,4,3
2008,Nord,tomate,petite_saison_sèche,29.81,776.04,46.98,22.17,5.66,79.77,39.61,brun_subaride,5.83,2.03,110.5,53.01,203.46,goutte-à-goutte,traditionnelle,612.8,0.1,11.87,0.5404480093905898,2.0459174226995,366.97,2.658679089879543,-1289.8600000000001,14.004737999999998,5,23,2,3,1,4
2005,Est,bananier,petite_saison_sèche,26.94,1391.12,82.93,27.27,4.65,47.01,69.41,alluvial,7.06,2.55,191.36,59.31,249.52,non_irriguée,améliorée,652.6,0.1,25.1,0.7638511895257863,3.172939810976621,500.19000000000005,1.2191836910611156,-306.13000000000034,22.341342000000004,2,2,2,0,3,0
2020,Centre,tomate,petite_saison_sèche,21.18,1595.59,90.53,21.92,4.34,56.5,49.68,alluvial,6.13,0.46,157.47,28.79,177.95,pluviale,améliorée,970.8,2.97,9.41,0.8799664710813077,5.286002014098691,364.21,0.9921770773962006,11.490000000000009,19.174254,1,23,2,0,4,0
2009,Nord,mil,saison_sèche,25.36,854.81,37.86,16.18,4.6,13.17,28.83,vertisol,5.66,2.71,36.47,11.71,26.8,aspersion,intégrée,427.1,5.17,0.46,1.3118705035971223,2.8693941778127456,74.98,1.961884063051378,-824.1899999999998,9.601296,5,12,3,14,0,3
2017,Ouest,pomme_de_terre,grande_saison_pluies,17.41,2075.73,59.37,22.11,3.01,67.86,35.34,ferrallitique_rouge,5.62,2.39,194.25,94.59,166.14,gravitaire,intégrée,1714.3,0.74,5.39,1.1621993538351083,2.0321163301600587,454.98,0.5290288097152734,977.0800000000002,10.336317,7,18,0,6,2,3
2015,Littoral,palmier_à_huile,grande_saison_pluies,25.57,2322.76,95.52,18.11,3.06,79.16,46.09,alluvial,5.63,0.93,74.97,62.9,191.96,goutte-à-goutte,biologique,72.4,3.62,10.41,0.38852611940298504,1.1732394366197183,329.83000000000004,0.4806434399421627,1205.8600000000001,24.424463999999997,4,15,0,0,1,1
2000,Nord,oignon,grande_saison_pluies,33.13,1024.97,48.44,11.52,5.13,44.31,13.51,vertisol,6.01,1.37,93.18,58.19,98.6,aspersion,améliorée,329.9,2.13,0.87,0.935542168674699,1.5742524075012674,249.97,1.825053364133454,-847.48,16.048172,5,14,0,14,0,0
2001,Centre,cacaotier,petite_saison_sèche,21.44,2184.59,96.49,15.43,4.09,74.9,35.23,ferrallitique,5.76,1.92,71.99,37.3,81.31,aspersion,traditionnelle,607.8,0.61,0.5,0.8746203377475397,1.8796344647519583,190.6,0.6830421076231131,691.7400000000002,20.687456,1,4,2,4,0,4
2017,Ouest,haricot,petite_saison_pluies,19.2,2302.33,77.22,17.89,3.89,55.09,31.4,limoneux,6.26,1.65,17.7,65.11,36.18,pluviale,conventionnelle,2038.3,4.27,0.11,0.4760623991393222,0.2677355921948268,118.99000000000001,0.6164335983120092,882.4799999999998,14.82624,7,8,1,10,4,2
2006,Sud-Ouest,cacaotier,grande_saison_pluies,24.77,2921.66,98.53,21.45,3.93,42.46,49.77,ferrallitique,5.99,3.48,97.51,42.8,128.08,gravitaire,conventionnelle,485.3,2.22,0.48,0.7554229934924078,2.2262557077625575,268.39,0.4908028987292398,1487.2099999999998,24.405881,9,4,0,4,2,2
2017,Nord,tomate,petite_saison_sèche,26.56,1161.02,49.18,21.46,5.61,73.57,47.45,brun_subaride,6.21,2.65,140.12,81.91,206.23,goutte-à-goutte,traditionnelle,343.6,1.59,9.9,0.6761569270858467,1.6900253286696418,428.26,1.7621469509991223,-886.6300000000001,13.062207999999998,5,23,2,3,1,4
2011,Centre,bananier,grande_saison_pluies,24.93,1829.6,73.71,19.66,5.0,53.6,33.53,hydromorphe,6.34,2.24,219.01,51.77,266.51,pluviale,biologique,737.8,0.74,15.3,0.8186983664162087,4.150274777335607,537.29,0.996940893696056,4.599999999999909,18.375902999999997,1,2,0,8,4,1
2000,Centre,palmier_à_huile,grande_saison_pluies,24.04,1502.42,76.81,16.56,3.27,61.53,40.62,alluvial,4.7,3.87,143.13,37.65,169.21,goutte-à-goutte,conventionnelle,596.9,3.12,18.99,0.8409024146642382,3.7032341526520054,349.99,0.793889930957417,308.8700000000001,18.465124,1,15,0,0,1,2
2000,Ouest,oignon,petite_saison_sèche,25.93,1932.22,72.48,15.92,3.54,71.48,40.1,ferrallitique_rouge,5.79,1.42,85.54,61.06,125.51,gravitaire,biologique,2129.4,0.64,2.3,0.6761520828393013,1.3783435385111182,272.11,0.6683667663276812,640.1200000000001,18.794064000000002,7,14,2,6,2,1
2020,Centre,cacaotier,petite_saison_pluies,24.91,1490.25,92.07,15.03,6.44,32.68,27.65,hydromorphe,6.58,3.31,50.98,30.02,113.77,non_irriguée,traditionnelle,495.7,8.64,0.47,0.4441927332926723,1.6434558349451966,194.76999999999998,1.5762615255658008,-860.3500000000004,22.934637,1,4,1,8,3,4
2023,Ouest,pomme_de_terre,petite_saison_pluies,23.58,2202.98,66.65,17.96,4.4,41.41,41.93,andosolique,5.02,2.18,175.09,71.92,227.21,pluviale,intégrée,1742.5,0.41,3.41,0.7672319354980062,2.4011245200219418,474.22,0.7286817484732168,596.9799999999998,15.71607,7,18,1,1,4,3
2000,Sud,bananier,saison_sèche,24.42,1649.99,80.6,21.54,6.09,59.43,32.08,hydromorphe,5.94,3.77,179.07,72.01,265.05,goutte-à-goutte,améliorée,494.7,0.56,14.76,0.6730689719977447,2.4526777153814545,516.13,1.3463739937855468,-572.8599999999999,19.68252,8,2,3,8,1,0
2024,Sud,cacao,saison_sèche,25.65,1426.54,82.13,20.53,6.82,41.85,34.76,hydromorphe,5.57,2.94,58.67,42.74,119.49,pluviale,traditionnelle,646.8,3.31,0.23,0.48692837579882153,1.3413351623228167,220.89999999999998,1.7437690012188802,-1062.7600000000002,21.066345,8,3,3,8,4,4
2019,Nord,tomate,petite_saison_sèche,36.32,1115.89,50.42,20.69,4.35,42.82,49.43,brun_subaride,5.81,3.74,96.41,53.23,168.72,goutte-à-goutte,traditionnelle,325.1,3.15,5.31,0.5680532641998586,1.77779826664208,318.36,1.4215813553707166,-471.8599999999997,18.312544,5,23,2,3,1,4
2011,Nord-Ouest,café_arabica,grande_saison_pluies,15.96,1610.45,73.14,17.7,4.77,57.48,38.14,limon-argileux,5.66,2.94,110.52,46.37,85.6,pluviale,intégrée,2172.5,3.13,0.75,1.2762124711316398,2.3331222292590246,242.48999999999998,1.080424462440659,-130.5999999999999,11.673144,6,5,0,9,4,3
2022,Nord-Ouest,maïs,grande_saison_pluies,10.09,1517.98,63.09,15.41,3.82,61.57,41.61,ferrallitique_rouge,5.74,2.42,118.53,49.58,103.46,pluviale,améliorée,2463.0,5.3,0.64,1.1346927053417577,2.3434163701067616,271.57,0.9179186032732491,123.68000000000006,6.365781000000001,6,11,0,6,4,0
2012,Nord-Ouest,riz,grande_saison_pluies,16.56,2073.74,65.96,23.52,2.99,31.74,33.88,andosolique,6.07,3.38,126.72,42.0,122.98,gravitaire,intégrée,1558.8,0.26,1.39,1.0221003387643168,2.9469767441860464,291.7,0.5260177178827228,982.3899999999996,10.922975999999998,6,19,0,1,2,3
2015,Centre,bananier,saison_sèche,21.28,1549.48,88.68,24.5,4.77,68.07,33.72,hydromorphe,6.72,3.49,207.21,62.86,302.36,goutte-à-goutte,conventionnelle,696.8,2.89,19.16,0.6830498417721519,3.2447541497024743,572.4300000000001,1.122910324544657,-191.56999999999994,18.871104000000003,1,2,3,8,1,2
2014,Nord,oignon,saison_sèche,32.74,1043.02,55.31,14.24,4.42,61.87,47.33,sableux,6.48,0.3,97.1,57.99,107.97,pluviale,intégrée,306.1,5.99,1.34,0.8910709369551252,1.6460417019833868,263.06,1.5452769104040152,-570.28,18.108494000000004,5,14,3,11,4,3
2017,Sud-Ouest,cacaotier,petite_saison_pluies,22.96,3298.64,86.55,16.09,2.76,63.25,20.06,alluvial,6.12,1.58,96.02,27.71,155.88,gravitaire,conventionnelle,108.8,4.89,0.3,0.6120601733809281,3.3444792755137582,279.61,0.30530603338546025,2291.24,19.87188,9,4,1,0,2,2
2009,Nord-Ouest,haricot,petite_saison_pluies,11.31,1594.93,73.08,22.1,2.77,52.22,43.73,andosolique,5.79,2.77,17.45,36.97,58.05,aspersion,améliorée,2158.9,4.17,0.61,0.2955122777307367,0.4595733473795101,112.47,0.6335177608040452,583.8800000000001,8.265348,6,8,1,1,0,0
2018,Nord,sorgho,grande_saison_pluies,28.23,856.78,51.07,19.7,4.44,41.03,53.67,vertisol,5.94,3.65,67.42,28.81,68.96,goutte-à-goutte,biologique,528.1,0.1,1.11,0.9636935391652374,2.261657162026166,165.19,1.8892956235864675,-763.8200000000002,14.417061,5,21,0,14,1,1
2018,Ouest,oignon,petite_saison_pluies,16.92,1571.36,73.45,18.42,5.08,42.33,44.62,ferrallitique_rouge,6.21,3.66,76.09,46.57,133.21,pluviale,conventionnelle,1361.5,3.47,2.41,0.5669473213620445,1.599537523649359,255.87,1.1792464829937166,-282.84000000000015,12.427740000000002,7,14,1,6,4,2
2011,Extrême-Nord,arachide,saison_sèche,37.42,738.22,43.6,20.98,5.17,36.71,40.76,sableux,5.31,0.36,13.42,47.41,49.83,goutte-à-goutte,biologique,352.1,0.1,0.86,0.264017312610663,0.2772154513530263,110.66,2.5527583128162115,-1148.83,16.31512,3,1,3,11,1,1
2001,Sud-Ouest,palmier_à_huile,grande_saison_pluies,26.55,2955.15,78.88,19.28,5.52,70.45,37.57,ferrallitique,6.08,4.76,104.87,35.32,184.11,non_irriguée,intégrée,311.8,2.56,16.74,0.5665280103722111,2.8873898678414096,324.3,0.6815621670077634,940.3500000000001,20.94264,9,15,0,4,3,3
2002,Adamaoua,soja,grande_saison_pluies,23.06,1229.73,77.06,20.28,3.97,13.89,30.64,brun_eutrophe,5.63,2.38,23.77,19.94,92.1,gravitaire,intégrée,1072.7,1.97,1.23,0.2553168635875403,1.1351480420248328,135.81,1.1773906543271069,-219.32000000000016,17.770036,0,20,0,2,2,3
2020,Nord,sorgho,petite_saison_pluies,34.48,673.15,23.79,10.18,4.71,66.79,41.77,vertisol,6.67,3.72,50.41,22.19,58.43,gravitaire,biologique,404.3,2.03,0.65,0.8482248022884065,2.173781802501078,131.03,2.5501001260846996,-1046.0,8.202791999999999,5,21,1,14,2,1
2006,Nord,tomate,grande_saison_pluies,31.2,1298.81,49.57,15.85,5.37,46.02,29.69,brun_subaride,6.73,0.65,145.45,58.16,169.09,pluviale,améliorée,487.1,4.28,7.89,0.8551355164912693,2.458586883029074,372.7,1.5079511620929213,-661.24,15.46584,5,23,0,3,4,0
2003,Extrême-Nord,mil,petite_saison_pluies,35.3,890.54,32.24,21.31,6.31,57.03,31.45,vertisol,6.39,3.7,46.27,33.0,48.7,aspersion,biologique,293.1,3.57,0.74,0.9309859154929577,1.3608823529411767,127.97000000000001,2.583338941606658,-1412.6099999999997,11.380719999999998,3,12,1,14,0,1
2016,Ouest,pomme_de_terre,petite_saison_sèche,25.28,1987.52,73.6,8.0,4.02,51.79,50.25,ferrallitique_rouge,6.09,2.43,111.12,68.45,166.49,pluviale,conventionnelle,1283.3,5.49,1.25,0.6634425935876769,1.6,346.06,0.737885462555066,520.22,18.60608,7,18,2,6,4,2
2017,Ouest,café_arabica,petite_saison_pluies,22.77,1510.41,77.0,21.04,4.45,29.49,41.67,limoneux,6.38,4.33,89.32,50.76,105.2,goutte-à-goutte,traditionnelle,1419.1,5.61,0.57,0.8410546139359698,1.7256568778979906,245.27999999999997,1.0746587623477415,-113.83999999999992,17.532899999999998,7,5,1,10,1,4
2000,Extrême-Nord,mil,saison_sèche,42.01,676.98,35.75,12.26,6.77,26.69,35.85,vertisol,5.83,2.34,51.6,28.25,40.85,aspersion,améliorée,308.2,1.01,0.86,1.2329749103942653,1.764102564102564,120.69999999999999,3.6447240331573196,-1794.0699999999997,15.018574999999998,3,12,3,14,0,0
2010,Extrême-Nord,coton,petite_saison_pluies,35.93,727.17,20.35,17.15,4.67,46.88,31.99,vertisol,6.0,2.75,122.41,27.62,72.97,aspersion,conventionnelle,354.8,4.32,0.96,1.6548600784101664,4.277078965758211,223.0,2.340868203853496,-977.38,7.311755000000001,3,7,1,14,0,2
2001,Est,bananier,saison_sèche,19.93,1629.39,81.26,16.52,5.01,63.0,37.85,alluvial,6.78,1.82,178.64,84.87,323.07,goutte-à-goutte,traditionnelle,500.3,2.66,16.45,0.5512389298608326,2.080354023523931,586.5799999999999,1.1216028066904236,-199.25999999999976,16.195118,2,2,3,0,1,4
2020,Nord,oignon,saison_sèche,36.03,868.65,55.79,18.67,5.71,96.11,36.87,vertisol,6.49,1.51,87.03,44.64,128.9,aspersion,intégrée,294.7,1.63,3.53,0.6699769053117782,1.9068799298860648,260.57000000000005,2.3965388374633476,-1215.5,20.101137,5,14,3,14,0,3
2023,Nord-Ouest,maïs,saison_sèche,8.95,1824.63,63.25,24.45,4.3,70.47,53.45,ferrallitique_rouge,5.43,3.87,91.48,45.43,103.85,gravitaire,conventionnelle,2241.5,1.9,0.35,0.8724845016690511,1.970277837604997,240.76,0.8597032257357734,255.1300000000001,5.660875,6,11,3,6,2,2
2015,Est,maïs,saison_sèche,29.14,1888.26,81.79,20.27,3.9,53.01,39.3,ferrallitique,6.04,2.25,128.11,44.54,90.05,goutte-à-goutte,intégrée,465.9,3.64,1.03,1.4070291048874246,2.8131313131313136,262.7,0.7534696124408499,464.76,23.833606000000003,2,11,3,4,1,3
2012,Extrême-Nord,oignon,saison_sèche,35.7,548.21,26.73,23.14,4.64,53.29,57.2,sableux,6.08,1.8,87.27,49.16,107.12,aspersion,améliorée,267.8,3.55,3.69,0.8071587125416203,1.7398325358851674,243.55,3.0837020447551935,-1145.3899999999999,9.542610000000002,3,14,3,11,0,0
2003,Centre,manioc,petite_saison_pluies,25.72,1810.5,66.45,17.62,5.48,65.02,29.17,hydromorphe,5.45,3.34,42.49,40.22,96.2,pluviale,conventionnelle,789.4,2.22,6.91,0.4371399176954733,1.0308102862688016,178.91000000000003,1.10416781672647,-189.70000000000005,17.09094,1,10,1,8,4,2
2024,Nord-Ouest,haricot,saison_sèche,18.35,1218.81,83.01,21.04,2.72,47.89,41.54,limon-argileux,5.6,4.07,22.73,32.72,40.21,pluviale,intégrée,1800.1,2.43,0.89,0.5515651540888133,0.6740806642941874,95.66,0.8138972462924555,226.00999999999988,15.232335000000003,6,8,3,9,4,3
2017,Centre,palmier_à_huile,petite_saison_sèche,20.87,1887.9,83.04,21.62,4.9,40.32,48.3,ferrallitique,5.35,3.43,109.08,39.02,173.81,non_irriguée,intégrée,828.8,2.56,11.38,0.6239917624849837,2.725637181409295,321.90999999999997,0.9468473714860501,99.39999999999986,17.330448,1,15,2,4,3,3
2023,Est,bananier,petite_saison_sèche,22.7,1539.78,75.01,23.24,4.13,30.05,27.34,ferrallitique,6.02,3.34,218.97,65.49,364.85,gravitaire,conventionnelle,735.6,2.12,11.83,0.5985239852398524,3.2932771845390287,649.31,0.9783680992743935,32.32999999999993,17.02727,2,2,2,4,2,2
2016,Nord-Ouest,maïs,grande_saison_pluies,18.55,1932.31,80.97,24.17,4.73,58.93,51.99,ferrallitique_rouge,5.69,3.89,138.76,46.95,106.86,non_irriguée,traditionnelle,1676.2,1.13,0.93,1.2864824772853698,2.893847758081334,292.57,0.8930021569225836,205.8599999999999,15.019935,6,11,0,6,3,4
2020,Ouest,café_arabica,grande_saison_pluies,24.11,1556.22,66.27,16.28,3.95,70.1,50.13,ferrallitique_rouge,5.6,1.41,55.59,46.81,146.99,gravitaire,biologique,1570.7,0.69,0.46,0.3756334887492398,1.1627274628738757,249.39000000000001,0.9258486276826653,114.47000000000003,15.977697,7,5,0,6,2,1
2008,Est,cacaotier,saison_sèche,27.58,1515.13,75.23,13.37,4.9,48.47,18.79,hydromorphe,5.53,3.26,80.3,13.7,141.62,aspersion,conventionnelle,763.2,4.19,0.36,0.563034637498247,5.462585034013606,235.62,1.1796481832032875,-273.3700000000001,20.748434000000003,2,4,3,8,0,2
2004,Littoral,ananas,petite_saison_pluies,25.34,2475.68,81.15,16.67,4.73,49.23,16.77,sableux_côtier,5.63,2.42,83.54,35.87,196.63,non_irriguée,améliorée,122.1,2.65,13.37,0.42270910286899765,2.2657987523732035,316.03999999999996,0.6970823844824524,749.2299999999998,20.563410000000005,4,0,1,12,3,0
2008,Centre,tomate,petite_saison_pluies,25.46,1541.88,64.05,17.22,3.37,37.73,30.78,alluvial,6.12,2.65,139.6,49.98,133.24,non_irriguée,intégrée,617.2,6.36,4.35,1.0399284862932061,2.738328756375049,322.82,0.7972428186249092,311.83000000000015,16.30713,1,23,1,0,3,3
2012,Sud,café_robusta,grande_saison_pluies,25.91,1820.53,87.08,11.58,4.51,76.88,24.37,hydromorphe,5.76,1.84,76.37,36.29,92.79,gravitaire,traditionnelle,666.5,2.68,0.8,0.8142659132103636,2.048002145347278,205.45,0.9037183027454941,174.3800000000001,22.562428,8,6,0,8,2,4
2001,Nord,tomate,saison_sèche,24.7,763.66,46.62,17.5,5.68,56.25,15.38,brun_subaride,5.82,3.48,86.88,50.8,216.25,non_irriguée,conventionnelle,174.7,0.69,7.67,0.3999079401611047,1.6772200772200772,353.93,2.711270368529804,-1309.54,11.515139999999999,5,23,3,3,3,2
2023,Ouest,tomate,grande_saison_pluies,26.94,1874.84,84.12,15.14,5.13,61.39,53.98,andosolique,6.03,1.52,142.42,49.61,180.79,pluviale,biologique,1416.5,6.13,4.41,0.7834314318719401,2.8140683659355856,372.81999999999994,0.9981928096212898,2.3899999999998727,22.661928000000003,7,23,0,1,4,1
2003,Est,bananier,grande_saison_pluies,22.48,1288.43,77.15,16.36,5.21,46.4,34.15,hydromorphe,5.14,4.3,217.62,81.36,337.32,aspersion,conventionnelle,670.9,0.42,10.67,0.6432371719082526,2.6423020883924235,636.3,1.4747989421682448,-613.22,17.343320000000002,2,2,0,8,0,2
2021,Nord,mil,saison_sèche,36.96,782.97,31.5,19.39,4.0,75.66,33.34,sableux,6.69,3.51,26.67,18.28,37.77,non_irriguée,conventionnelle,517.1,3.31,0.51,0.6879030177972659,1.383298755186722,82.72,1.862316160057145,-677.03,11.6424,5,12,3,11,3,2
2007,Littoral,bananier,saison_sèche,25.93,2192.79,69.59,13.92,3.95,53.52,49.24,sableux_côtier,5.85,2.64,167.92,61.44,307.45,gravitaire,améliorée,94.9,4.84,15.61,0.5443994164370238,2.6893017296604738,536.81,0.6571959941471153,751.04,18.044687,4,2,3,12,2,0
